url_from,url_to
https://www.anandabazar.com/,https://www.anandabazar.com/photogallery/national/shweta-ratanpura-wins-medal-at-world-skills-as-the-first-indian-female-dgtl-1.1039906
https://www.anandabazar.com/,https://www.anandabazar.com/sport/conditional-arrest-warrant-mohammed-shami-on-domestic-violence-1.1040313
https://www.anandabazar.com/,https://www.anandabazar.com/sport/jasprit-bumrah-don-t-have-any-worry-about-his-personal-record-1.1040296
https://www.anandabazar.com/,https://www.anandabazar.com/sport/justin-langer-was-feeling-sick-after-losing-the-second-ashes-test-1.1040317
https://www.anandabazar.com/,https://www.anandabazar.com/sport/roger-federer-and-rafale-nadal-may-meet-at-final-after-novak-djokovic-s-departure-from-us-open-1.1040304
https://www.anandabazar.com/,https://www.anandabazar.com/sport/sprinter-anjali-devi-have-to-give-confirmatory-trial-for-world-championship-in-doha-1.1040324
https://www.anandabazar.com/,https://www.anandabazar.com/sport/cfl-2019-mohammedan-sc-drew-against-customs-1.1040319
https://www.anandabazar.com/,https://www.anandabazar.com/leisure/quiz/sports/identify-the-famous-cricketers-from-the-yesteryear-from-their-photos-how-many-can-you-answer?question-1=
https://www.anandabazar.com/facts,https://www.anandabazar.com/
https://www.anandabazar.com/auspicious-days,https://www.anandabazar.com/
https://www.anandabazar.com/leisure,https://www.anandabazar.com/
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/newsletters/
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/calcutta
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/state
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/district/north-bengal
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/district/howrah-hoogly
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/district/24-paraganas
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/district/nadia-murshidabad
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/district/purulia-birbhum-bankura
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/district/bardhaman
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/district/midnapore
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/national
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/international
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/bangladesh-news
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/business
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/editorial
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/editorial/letters-to-the-editor
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/supplementary/sahisomachar
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/others/science
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/sport
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/entertainment
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/lifestyle
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/women
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/travel
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/recipes
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/horoscope
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/horoscope/birthday
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/darshan/reply-from-soothsayer-dgtl-1.471262
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/horoscope/articles
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/auspicious-days
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/photogallery
https://www.anandabazar.com/supplementary/patrika,https://www.anandabazar.com/supplementary/rabibashoriyo
